0.047,0.48
0.0474,0.48
0.0477,0.64
0.048,0.92
0.0483,1.12
0.0486,1.16
0.049,0.84
0.0493,0.96
0.0496,0.68
0.0499,1.24
0.0502,0.72
0.0506,0.44
0.0509,0.44
0.0512,0.6
0.0515,0.68
0.0518,0.76
0.0522,1.16
0.0525,0.76
0.0528,0.76
0.0531,0.4
0.0534,1.08
0.0538,1
0.0541,0.56
0.0544,0.72
0.0547,0.72
0.055,0.76
0.0554,0.56
0.0557,0.92
0.056,1
0.0563,0.64
0.0566,0.6
0.057,0.92
0.0573,0.64
0.0576,0.48
0.0579,1.08
0.0582,0.48
0.0586,0.88
0.0589,0.44
0.0592,0.48
0.0595,0.56
0.0598,0.48
0.0602,0.68
0.0605,0.4
0.0608,0.48
0.0611,0.92
0.0614,1.08
0.0618,0.64
0.0621,0.6
0.0624,0.68
0.0627,1.04
0.063,1.12
0.0634,0.84
0.0637,0.44
0.064,0.8
0.0643,0.64
0.0646,0.44
0.065,1.16
0.0653,0.76
0.0656,1
0.0659,0.96
0.0662,0.92
0.0666,0.8
0.0669,1.16
0.0672,1.12
0.0675,1.08
0.0678,1.08
0.0682,0.84
0.0685,0.76
0.0688,0.92
0.0691,0.8
0.0694,1.08
0.0698,1.04
0.0701,0.6
0.0704,0.88
0.0707,1
0.071,0.52
0.0714,1.12
0.0717,1.04
0.072,0.6
0.0723,0.88
0.0726,0.64
0.073,0.92
0.0733,0.4
0.0736,1
0.0739,0.8
0.0742,0.6
0.0746,0.48
0.0749,0.84
0.0752,0.64
0.0755,0.84
0.0758,0.72
0.0762,0.52
0.0765,0.52
0.0768,0.36
0.0771,0.76
0.0774,1.24
0.0778,1.08
0.0781,0.4
0.0784,0.76
0.0787,0.64
0.079,0.96
0.0794,1
0.0797,0.4
0.08,0.48
0.0803,0.64
0.0806,0.52
0.081,1.04
0.0813,0.96
0.0816,0.52
0.0819,1.12
0.0822,0.84
0.0826,0.68
0.0829,0.48
0.0832,0.68
0.0835,0.84
0.0838,1
0.0842,0.6
0.0845,0.96
0.0848,0.6
0.0851,1
0.0854,1.08
0.0858,1.24
0.0861,1.04
0.0864,1.12
0.0867,0.56
0.087,0.48
0.0874,0.64
0.0877,0.76
0.088,0.64
0.0883,0.76
0.0886,0.44
0.089,0.8
0.0893,0.68
0.0896,0.92
0.0899,1
0.0902,0.8
0.0906,0.92
0.0909,1
0.0912,0.96
0.0915,1.12
0.0918,0.96
0.0922,0.76
0.0925,1.08
0.0928,0.52
0.0931,0.8
0.0934,0.72
0.0938,1.12
0.0941,0.72
0.0944,0.84
0.0947,0.8
0.095,1.08
0.0954,1
0.0957,0.88
0.096,0.96
0.0963,0.8
0.0966,1.12
0.097,0.96
0.0973,0.88
0.0976,0.6
0.0979,1.08
0.0982,1.04
0.0986,0.68
0.0989,1.04
0.0992,1.12
0.0995,0.52
0.0998,0.8
0.1002,0.56
0.1005,0.6
0.1008,0.84
0.1011,1.16
0.1014,1.24
0.1018,1.08
0.1021,1.08
0.1024,0.88
0.1027,0.84
0.103,1.2
0.1034,0.76
0.1037,0.56
0.104,0.52
0.1043,0.96
0.1046,0.68
0.105,1
0.1053,0.6
0.1056,0.76
0.1059,1.08
0.1062,1.04
0.1066,0.76
0.1069,1
0.1072,1.04
0.1075,0.84
0.1078,1
0.1082,0.56
0.1085,0.84
0.1088,0.88
0.1091,0.96
0.1094,0.6
0.1098,0.84
0.1101,1.08
0.1104,1.16
0.1107,0.56
0.111,0.6
0.1114,1.12
0.1117,0.72
0.112,0.48
0.1123,0.84
0.1126,1.08
0.113,1
0.1133,0.52
0.1136,0.52
0.1139,0.64
0.1142,0.52
0.1146,0.84
0.1149,0.72
0.1152,0.44
0.1155,0.56
0.1158,1
0.1162,1.04
0.1165,0.52
0.1168,1.08
0.1171,1.16
0.1174,0.48
0.1178,0.48
0.1181,1
0.1184,0.96
0.1187,1.08
0.119,0.8
0.1194,1.16
0.1197,1
0.12,1.16
0.1203,1.08
0.1206,0.76
0.121,0.56
0.1213,0.92
0.1216,1.04
0.1219,0.88
0.1222,1.08
0.1226,1.12
0.1229,0.56
0.1232,1.2
0.1235,0.56
0.1238,0.96
0.1242,1.12
0.1245,1.08
0.1248,0.72
0.1251,0.52
0.1254,0.84
0.1258,0.84
0.1261,1.04
0.1264,1.16
0.1267,0.68
0.127,0.72
0.1274,0.96
0.1277,0.64
0.128,0.6
0.1283,0.68
0.1286,0.64
0.129,0.8
0.1293,1
0.1296,0.88
0.1299,0.48
0.1302,0.72
0.1306,0.96
0.1309,0.48
0.1312,0.92
0.1315,0.48
0.1318,0.72
0.1322,0.52
0.1325,0.48
0.1328,0.72
0.1331,1
0.1334,1.12
0.1338,0.68
0.1341,1
0.1344,1.12
0.1347,1.2
0.135,1.12
0.1354,0.64
0.1357,0.88
0.136,0.6
0.1363,0.76
0.1366,0.96
0.137,0.84
0.1373,1.12
0.1376,1.04
0.1379,0.72
0.1382,1
0.1386,0.56
0.1389,0.56
0.1392,0.88
0.1395,1.08
0.1398,1.12
0.1402,1.08
0.1405,1.16
0.1408,0.92
0.1411,0.64
0.1414,0.72
0.1418,1.12
0.1421,1.04
0.1424,0.6
0.1427,0.6
0.143,0.56
0.1434,0.76
0.1437,0.6
0.144,0.6
0.1443,0.64
0.1446,0.84
0.145,0.92
0.1453,1.16
0.1456,1.12
0.1459,0.6
0.1462,0.52
0.1466,0.6
0.1469,0.52
0.1472,0.68
0.1475,0.84
0.1478,1.04
0.1482,0.68
0.1485,1.08
0.1488,1
0.1491,1.04
0.1494,0.68
0.1498,0.48
0.1501,0.72
0.1504,0.6
0.1507,0.96
0.151,1.12
0.1514,1
0.1517,1.08
0.152,0.92
0.1523,0.8
0.1526,0.56
0.153,0.64
0.1533,0.96
0.1536,0.68
0.1539,0.88
0.1542,1.08
0.1546,0.68
0.1549,0.4
0.1552,1
0.1555,1.04
0.1558,0.64
0.1562,0.4
0.1565,0.48
0.1568,0.48
0.1571,0.72
0.1574,0.88
0.1578,0.88
0.1581,1.04
0.1584,0.68
0.1587,0.76
0.159,0.52
0.1594,0.64
0.1597,1.16
0.16,0.6
0.1603,1.04
0.1606,1.04
0.161,0.92
0.1613,0.96
0.1616,1
0.1619,0.96
0.1622,1.08
0.1626,1.04
0.1629,1.08
0.1632,0.68
0.1635,1
0.1638,0.96
0.1642,1.04
0.1645,0.8
0.1648,0.44
0.1651,0.52
0.1654,0.96
0.1658,0.88
0.1661,1.2
0.1664,1.2
0.1667,1.08
0.167,1.08
0.1674,0.88
0.1677,0.72
0.168,0.84
0.1683,1.08
0.1686,1.12
0.169,1.04
0.1693,0.8
0.1696,0.76
0.1699,0.64
0.1702,0.56
0.1706,0.8
0.1709,0.72
0.1712,0.88
0.1715,0.84
0.1718,0.96
0.1722,0.64
0.1725,1.12
0.1728,0.96
0.1731,0.84
0.1734,1.04
0.1738,0.72
0.1741,0.72
0.1744,0.96
0.1747,1.04
0.175,1.16
0.1754,0.92
0.1757,0.72
0.176,0.76
0.1763,1.16
0.1766,1.04
0.177,0.76
0.1773,0.6
0.1776,0.6
0.1779,1.16
0.1782,1.04
0.1786,1
0.1789,1.16
0.1792,0.8
0.1795,0.52
0.1798,0.52
0.1802,0.48
0.1805,0.96
0.1808,0.64
0.1811,0.72
0.1814,0.92
0.1818,1.2
0.1821,0.84
0.1824,1.2
0.1827,0.64
0.183,0.68
0.1834,0.92
0.1837,1.04
0.184,0.84
0.1843,1.12
0.1846,1.08
0.185,1
0.1853,1.28
0.1856,0.96
0.1859,0.72
0.1862,0.6
0.1866,0.6
0.1869,1.04
0.1872,1.16
0.1875,0.8
0.1878,0.84
0.1882,1.04
0.1885,0.88
0.1888,1.12
0.1891,1.04
0.1894,1.16
0.1898,0.76
0.1901,1.08
0.1904,1.12
0.1907,1.12
0.191,0.56
0.1914,0.72
0.1917,0.96
0.192,0.6
0.1923,1.08
0.1926,0.88
0.193,0.88
0.1933,1.12
0.1936,0.76
0.1939,0.8
0.1942,0.72
0.1946,1.12
0.1949,0.96
0.1952,0.76
0.1955,0.6
0.1958,1
0.1962,1.08
0.1965,0.76
0.1968,1.12
0.1971,0.8
0.1974,1.04
0.1978,0.88
0.1981,0.84
0.1984,0.64
0.1987,0.6
0.199,0.56
0.1994,0.76
0.1997,0.72
0.2,0.68
0.2003,0.56
0.2006,0.44
0.201,1.12
0.2013,1
0.2016,0.8
0.2019,0.8
0.2022,0.64
0.2026,0.64
0.2029,1
0.2032,0.6
0.2035,0.52
0.2038,0.6
0.2042,0.96
0.2045,1.04
0.2048,0.8
0.2051,0.52
0.2054,0.44
0.2058,0.84
0.2061,0.64
0.2064,1.04
0.2067,1.08
0.207,0.8
0.2074,0.72
0.2077,0.48
0.208,0.76
0.2083,1
0.2086,1
0.209,0.72
0.2093,0.56
0.2096,0.96
0.2099,1.12
0.2102,0.56
0.2106,0.56
0.2109,0.52
0.2112,1.24
0.2115,1
0.2118,0.8
0.2122,0.76
0.2125,0.8
0.2128,1.08
0.2131,0.48
0.2134,0.88
0.2138,1.2
0.2141,0.76
0.2144,0.6
0.2147,1.08
0.215,1
0.2154,1.04
0.2157,1.12
0.216,1
0.2163,1.2
0.2166,1.2
0.217,1.12
0.2173,0.92
0.2176,1.04
0.2179,1.04
0.2182,0.8
0.2186,0.52
0.2189,1.08
0.2192,0.44
0.2195,0.84
0.2198,1.08
0.22016,1.12
0.22048,1.2
0.2208,1.04
0.22112,0.56
0.22144,1
0.22176,1.04
0.22208,1
0.2224,0.76
0.22272,0.52
0.22304,1.16
0.22336,1.04
0.22368,0.96
0.224,1
0.22432,0.64
0.22464,0.52
0.22496,0.92
0.22528,0.8
0.2256,0.56
0.22592,1.04
0.22624,0.84
0.22656,1.04
0.22688,1.08
0.2272,1
0.22752,0.68
0.22784,0.96
0.22816,1.2
0.22848,1.04
0.2288,0.56
0.22912,0.6
0.22944,0.84
0.22976,1
0.23008,1.16
0.2304,0.8
0.23072,0.64
0.23104,0.52
0.23136,0.64
0.23168,0.52
0.232,0.48
0.23232,0.44
0.23264,0.52
0.23296,0.8
0.23328,1.04
0.2336,0.56
0.23392,1.08
0.23424,0.8
0.23456,0.76
0.23488,1.04
0.2352,0.68
0.23552,0.52
0.23584,0.6
0.23616,0.56
0.23648,0.64
0.2368,0.56
0.23712,0.88
0.23744,1.16
0.23776,1.16
0.23808,1
0.2384,1
0.23872,1.04
0.23904,0.56
0.23936,0.44
0.23968,1.16
0.24,0.88
0.24032,0.48
0.24064,1.12
0.24096,1.04
0.24128,1.12
0.2416,0.84
0.24192,0.64
0.24224,1
0.24256,1.12
0.24288,0.96
0.2432,0.48
0.24352,0.68
0.24384,1
0.24416,1.28
0.24448,0.76
0.2448,1.12
0.24512,0.64
0.24544,0.48
0.24576,1.08
0.24608,1.08
0.2464,1.12
0.24672,1.08
0.24704,1.12
0.24736,0.92
0.24768,0.92
0.248,0.52
0.24832,0.84
0.24864,1.08
0.24896,0.92
0.24928,0.68
0.2496,1.12
0.24992,0.8
0.25024,1.04
0.25056,1.12
0.25088,1.16
0.2512,1.16
0.25152,1.08
0.25184,0.68
0.25216,1.12
0.25248,1.24
0.2528,1.2
0.25312,0.72
0.25344,1.04
0.25376,0.4
0.25408,0.64
0.2544,0.48
0.25472,0.92
0.25504,0.8
0.25536,0.88
0.25568,1.08
0.256,0.8
0.25632,1.12
0.25664,0.56
0.25696,1
0.25728,0.48
0.2576,0.8
0.25792,0.8
0.25824,1.04
0.25856,1.16
0.25888,0.8
0.2592,0.64
0.25952,0.64
0.25984,0.6
0.26016,0.84
0.26048,0.88
0.2608,0.72
0.26112,1.2
0.26144,0.6
0.26176,0.68
0.26208,0.52
0.2624,0.68
0.26272,0.52
0.26304,0.76
0.26336,0.72
0.26368,1.2
0.264,0.96
0.26432,0.76
0.26464,1
0.26496,0.84
0.26528,0.68
0.2656,1
0.26592,0.56
0.26624,0.96
0.26656,0.72
0.26688,0.56
0.2672,1
0.26752,0.96
0.26784,0.88
0.26816,0.56
0.26848,0.64
0.2688,0.8
0.26912,1
0.26944,1.16
0.26976,1.12
0.27008,0.68
0.2704,0.88
0.27072,0.6
0.27104,1.16
0.27136,0.48
0.27168,0.68
0.272,0.6
0.27232,1
0.27264,1
0.27296,0.88
0.27328,0.56
0.2736,1.2
0.27392,0.84
0.27424,0.8
0.27456,1.08
0.27488,1.08
0.2752,0.84
0.27552,0.68
0.27584,0.76
0.27616,0.84
0.27648,0.56
0.2768,0.84
0.27712,0.48
0.27744,0.84
0.27776,0.6
0.27808,1.04
0.2784,1.12
0.27872,1.16
0.27904,1.12
0.27936,1.12
0.27968,0.96
0.28,0.76
0.28032,0.68
0.28064,1
0.28096,0.76
0.28128,0.92
0.2816,1.2
0.28192,1.12
0.28224,1.08
0.28256,0.6
0.28288,0.88
0.2832,0.48
0.28352,0.76
0.28384,1.08
0.28416,0.92
0.28448,1.12
0.2848,0.56
0.28512,0.64
0.28544,0.52
0.28576,1.04
0.28608,1
0.2864,0.96
0.28672,0.76
0.28704,1
0.28736,1.16
0.28768,1.12
0.288,0.96
0.28832,1
0.28864,1.16
0.28896,1.08
0.28928,1.12
0.2896,0.84
0.28992,1.16
0.29024,0.64
0.29056,1.08
0.29088,0.72
0.2912,0.76
0.29152,0.72
0.29184,0.52
0.29216,0.68
0.29248,1
0.2928,1.24
0.29312,0.8
0.29344,1.12
0.29376,1.2
0.29408,1.08
0.2944,1.2
0.29472,0.88
0.29504,1
0.29536,0.68
0.29568,1.2
0.296,0.48
0.29632,0.64
0.29664,0.64
0.29696,0.6
0.29728,0.6
0.2976,0.96
0.29792,1.2
0.29824,1.16
0.29856,0.8
0.29888,0.72
0.2992,0.76
0.29952,0.76
0.29984,0.48
0.30016,0.8
0.30048,0.88
0.3008,0.96
0.30112,1.16
0.30144,0.76
0.30176,1.08
0.30208,0.6
0.3024,0.6
0.30272,1.04
0.30304,0.88
0.30336,0.72
0.30368,0.56
0.304,0.56
0.30432,0.64
0.30464,0.52
0.30496,1.12
0.30528,0.68
0.3056,0.48
0.30592,0.8
0.30624,0.88
0.30656,1.04
0.30688,1
0.3072,1.16
0.30752,0.6
0.30784,0.6
0.30816,0.6
0.30848,1.08
0.3088,0.92
0.30912,0.56
0.30944,0.56
0.30976,0.64
0.31008,1
0.3104,1
0.31072,1.08
0.31104,0.8
0.31136,0.6
0.31168,0.52
0.312,0.76
0.31232,0.56
0.31264,1.12
0.31296,0.92
0.31328,0.72
0.3136,0.56
0.31392,1.12
0.31424,0.72
0.31456,0.56
0.31488,0.76
0.3152,0.72
0.31552,0.84
0.31584,1
0.31616,0.92
0.31648,0.8
0.3168,0.64
0.31712,0.6
0.31744,1.16
0.31776,0.6
0.31808,0.84
0.3184,0.64
0.31872,0.48
0.31904,0.88
0.31936,0.92
0.31968,0.6
0.319999999999992,1.6
0.32032,2.72
0.32064,3.56
0.32096,3.76
0.32128,3.76
0.3216,3.8
0.32192,3.76
0.32224,3.8
0.32256,3.76
0.32288,3.76
0.3232,3.76
0.32352,3.76
0.32384,3.76
0.32416,3.76
0.32448,3.8
0.3248,3.76
0.32512,3.76
0.32544,3.76
0.32576,3.76
0.32608,3.76
0.3264,3.76
0.32672,3.76
0.32704,3.76
0.32736,3.76
0.32768,3.76
0.328,3.76
0.32832,3.76
0.32864,3.76
0.32896,3.76
0.32928,3.76
0.3296,3.76
0.32992,3.76
0.33024,3.76
0.33056,3.76
0.33088,3.76
0.3312,3.76
0.33152,3.8
0.33184,3.76
0.33216,3.8
0.33248,3.76
0.3328,3.8
0.33312,3.8
0.33344,3.8
0.33376,3.76
0.33408,3.8
0.3344,3.76
0.33472,3.76
0.33504,3.76
0.33536,3.76
0.33568,3.76
0.336,3.76
0.33632,3.8
0.33664,3.8
0.33696,3.8
0.33728,3.76
0.3376,3.76
0.33792,3.76
0.33824,3.76
0.33856,3.76
0.33888,3.76
0.3392,3.76
0.33952,3.76
0.33984,3.76
0.34016,3.76
0.34048,3.8
0.3408,3.8
0.34112,3.76
0.34144,3.76
0.34176,3.76
0.34208,3.76
0.3424,3.76
0.34272,3.76
0.34304,3.76
0.34336,3.8
0.34368,3.76
0.344,3.76
0.34432,3.76
0.34464,3.76
0.34496,3.76
0.34528,3.76
0.3456,3.76
0.34592,3.8
0.34624,3.76
0.34656,3.76
0.34688,3.76
0.3472,3.76
0.34752,3.76
0.34784,3.8
0.34816,3.76
0.34848,3.76
0.3488,3.76
0.34912,3.76
0.34944,3.76
0.34976,3.76
0.35008,3.8
0.3504,3.76
0.35072,3.76
0.35104,3.76
0.35136,3.76
0.35168,3.76
0.352,3.76
0.35232,3.76
0.35264,3.76
0.35296,3.76
0.35328,3.8
0.3536,3.76
0.35392,3.76
0.35424,3.76
0.35456,3.76
0.35488,3.76
0.3552,3.8
0.35552,3.76
0.35584,3.68
0.35616,3.6
0.35648,3.72
0.3568,3.68
0.35712,3.72
0.35744,3.72
0.35776,3.6
0.35808,3.76
0.3584,3.72
0.35872,3.72
0.35904,3.64
0.35936,3.76
0.35968,3.76
0.36,3.48
0.36032,3.64
0.36064,3.68
0.36096,3.64
0.36128,3.68
0.3616,3.64
0.36192,3.64
0.36224,3.64
0.36256,3.6
0.36288,3.64
0.3632,3.68
0.36352,3.68
0.36384,3.48
0.36416,3.52
0.36448,3.44
0.3648,3.44
0.36512,3.44
0.36544,3.44
0.36576,3.36
0.36608,3.56
0.3664,3.56
0.36672,3.44
0.36704,3.48
0.36736,3.36
0.36768,3.44
0.368,3.64
0.36832,3.52
0.36864,3.6
0.36896,3.44
0.36928,3.36
0.3696,3.36
0.36992,3.32
0.37024,3.36
0.37056,3.16
0.37088,3.28
0.3712,3.12
0.37152,3.16
0.37184,3.16
0.37216,3.32
0.37248,3.36
0.3728,3.36
0.37312,3.32
0.37344,3.28
0.37376,3.16
0.37408,3.28
0.3744,3.24
0.37472,3.12
0.37504,3.2
0.37536,3.08
0.37568,2.92
0.376,3.08
0.37632,3.28
0.37664,3.24
0.37696,3.28
0.37728,3.08
0.3776,3.08
0.37792,3.16
0.37824,3.12
0.37856,3.12
0.37888,3.2
0.3792,3.16
0.37952,3.16
0.37984,3.28
0.38016,3.16
0.38048,2.92
0.3808,2.92
0.38112,3.08
0.38144,2.96
0.38176,3.08
0.38208,3.16
0.3824,3.16
0.38272,3.24
0.38304,3.04
0.38336,3.12
0.38368,2.84
0.384,2.88
0.38432,2.96
0.38464,2.92
0.38496,2.76
0.38528,2.92
0.3856,2.88
0.38592,2.84
0.38624,3
0.38656,2.96
0.38688,3
0.3872,2.96
0.38752,2.92
0.38784,3
0.38816,2.96
0.38848,3.08
0.3888,3.16
0.38912,2.8
0.38944,2.92
0.38976,2.76
0.39008,2.84
0.3904,2.76
0.39072,2.84
0.39104,2.88
0.39136,2.8
0.39168,2.96
0.392,2.92
0.39232,2.88
0.39264,3.12
0.39296,2.96
0.39328,2.64
0.3936,2.96
0.39392,2.92
0.39424,2.88
0.39456,2.72
0.39488,2.56
0.3952,2.8
0.39552,2.8
0.39584,2.68
0.39616,2.76
0.39648,2.8
0.3968,2.84
0.39712,2.76
0.39744,2.96
0.39776,2.88
0.39808,2.88
0.3984,2.6
0.39872,2.56
0.39904,2.68
0.39936,2.72
0.39968,2.8
0.4,2.56
0.40032,2.68
0.40064,2.56
0.40096,2.8
0.40128,2.76
0.4016,2.68
0.40192,2.8
0.40224,2.68
0.40256,2.68
0.40288,2.64
0.4032,2.8
0.40352,2.64
0.40384,2.76
0.40416,2.72
0.40448,2.76
0.4048,2.76
0.40512,2.52
0.40544,2.36
0.40576,2.6
0.40608,2.56
0.4064,2.64
0.40672,2.44
0.40704,2.72
0.40736,2.64
0.40768,2.6
0.408,2.72
0.40832,2.56
0.40864,2.28
0.40896,2.52
0.40928,2.32
0.4096,2.48
0.40992,2.48
0.41024,2.6
0.41056,2.52
0.41088,2.56
0.4112,2.72
0.41152,2.64
0.41184,2.36
0.41216,2.4
0.41248,2.48
0.4128,2.4
0.41312,2.44
0.41344,2.48
0.41376,2.52
0.41408,2.52
0.4144,2.48
0.41472,2.52
0.41504,2.76
0.41536,2.36
0.41568,2.36
0.416,2.32
0.41632,2.4
0.41664,2.4
0.41696,2.36
0.41728,2.44
0.4176,2.44
0.41792,2.44
0.41824,2.44
0.41856,2.4
0.41888,2.4
0.4192,2.36
0.41952,2.6
0.41984,2.4
0.4202,2.4
0.4205,2.48
0.4208,2.4
0.4211,2.56
0.4214,2.2
0.4218,2.36
0.4221,2.16
0.4224,2.24
0.4227,2.44
0.423,2.4
0.4234,2.4
0.4237,2.36
0.424,2.32
0.4243,2.48
0.4246,2.48
0.425,2.52
0.4253,2.12
0.4256,2.24
0.4259,2.16
0.4262,2.2
0.4266,2.28
0.4269,2.28
0.4272,2.4
0.4275,2.36
0.4278,2.4
0.4282,2.48
0.4285,2.56
0.4288,2.2
0.4291,2.2
0.4294,2.08
0.4298,2.2
0.4301,2.24
0.4304,2.28
0.4307,2.28
0.431,2.36
0.4314,2.32
0.4317,2.28
0.432,2.36
0.4323,2
0.4326,2.04
0.433,2.16
0.4333,2.08
0.4336,2.16
0.4339,2.08
0.4342,2.16
0.4346,2.12
0.4349,2.12
0.4352,2.32
0.4355,2.2
0.4358,2.24
0.4362,2.4
0.4365,1.76
0.4368,1.92
0.4371,2.04
0.4374,2.12
0.4378,2.12
0.4381,2.28
0.4384,2.04
0.4387,1.96
0.439,2.04
0.4394,2.04
0.4397,2.2
0.44,2.2
0.4403,2.08
0.4406,2.12
0.441,2.08
0.4413,2.2
0.4416,2.28
0.4419,2.16
0.4422,2.12
0.4426,1.88
0.4429,1.84
0.4432,2.08
0.4435,2.08
0.4438,1.96
0.4442,2.04
0.4445,2.04
0.4448,2.24
0.4451,2.08
0.4454,2.08
0.4458,2.12
0.4461,2.16
0.4464,1.8
0.4467,1.88
0.447,2.24
0.4474,2.2
0.4477,2.2
0.448,2.04
0.4483,2.12
0.4486,2
0.449,1.76
0.4493,1.92
0.4496,1.96
0.4499,1.96
0.4502,2.08
0.4506,1.92
0.4509,2.16
0.4512,1.92
0.4515,2
0.4518,2.12
0.4522,2.04
0.4525,2.08
0.4528,1.8
0.4531,1.64
0.4534,1.52
0.4538,1.72
0.4541,1.88
0.4544,1.84
0.4547,1.8
0.455,1.76
0.4554,1.76
0.4557,1.76
0.456,1.92
0.4563,1.92
0.4566,1.96
0.457,1.92
0.4573,2.04
0.4576,2
0.4579,1.92
0.4582,2.04
0.4586,2.04
0.4589,2.12
0.4592,2
0.4595,2.04
0.4598,1.64
0.4602,1.76
0.4605,1.64
0.4608,1.84
0.4611,1.96
0.4614,1.96
0.4618,1.84
0.4621,1.96
0.4624,1.92
0.4627,1.96
0.463,2.04
0.4634,1.76
0.4637,1.76
0.464,1.84
0.4643,1.88
0.4646,2
0.465,2.08
0.4653,1.88
0.4656,2.08
0.4659,2
0.4662,1.56
0.4666,1.76
0.4669,1.6
0.4672,1.56
0.4675,2.04
0.4678,1.52
0.4682,1.76
0.4685,1.64
0.4688,1.68
0.4691,1.68
0.4694,1.8
0.4698,1.84
0.4701,1.84
0.4704,1.84
0.4707,2
0.471,2.04
0.4714,1.92
0.4717,1.88
0.472,1.8
0.4723,1.96
0.4726,1.96
0.473,1.92
0.4733,1.84
0.4736,1.92
0.4739,1.44
0.4742,1.64
0.4746,1.48
0.4749,1.8
0.4752,1.8
0.4755,1.84
0.4758,1.76
0.4762,1.8
0.4765,1.64
0.4768,1.8
0.4771,1.8
0.4774,1.84
0.4778,1.8
0.4781,1.8
0.4784,1.92
0.4787,1.48
0.479,1.56
0.4794,1.48
0.4797,1.76
0.48,1.88
0.4803,1.52
0.4806,1.68
0.481,1.48
0.4813,1.56
0.4816,1.72
0.4819,1.84
0.4822,1.56
0.4826,1.76
0.4829,1.76
0.4832,1.88
0.4835,1.96
0.4838,1.72
0.4842,1.6
0.4845,1.8
0.4848,1.72
0.4851,1.68
0.4854,1.72
0.4858,1.72
0.4861,1.92
0.4864,1.48
0.4867,1.52
0.487,1.44
0.4874,1.52
0.4877,1.68
0.488,1.8
0.4883,1.88
0.4886,1.48
0.489,1.52
0.4893,1.6
0.4896,1.56
0.4899,1.56
0.4902,1.56
0.4906,1.64
0.4909,1.68
0.4912,1.64
0.4915,1.64
0.4918,1.64
0.4922,1.84
0.4925,1.72
0.4928,1.28
0.4931,1.36
0.4934,0.8
0.4938,0.52
0.4941,0.28
0.4944,0.28
0.4947,0.32
0.495,0.28
0.4954,0.28
0.4957,0.32
0.496,0.28
0.4963,0.28
0.4966,0.28
0.497,0.28
0.4973,0.28
0.4976,0.28
0.4979,0.28
0.4982,0.28
0.4986,0.24
0.4989,0.28
0.4992,0.28
0.4995,0.28
0.4998,0.28
0.5002,0.32
0.5005,0.28
0.5008,0.32
0.5011,0.28
0.5014,0.32
0.5018,0.28
0.5021,0.28
0.5024,0.28
0.5027,0.28
0.503,0.28
0.5034,0.32
0.5037,0.28
0.504,0.28
0.5043,0.28
0.5046,0.28
